temperature,relative_humidity,wind_speed,apparent_temperature,activity_level,exposure_duration,cooling_access,age_group,risk_score,risk_class
25.7,58.9,17.9,24.6,1,3,1,1,22.1,0
25.0,35.2,13.9,23.0,1,2,1,2,20.4,0
26.8,81.4,6.9,30.9,1,1,2,2,31.9,0
27.5,20.1,30.9,25.5,1,1,1,2,18.1,0
32.9,49.8,5.1,36.1,1,2,3,2,61.3,2
34.1,92.2,4.8,45.4,1,1,1,1,50.8,1
24.9,53.5,15.6,23.4,2,3,1,2,37.2,1
19.4,68.7,22.8,17.4,1,1,1,2,5.2,0
19.6,66.4,23.5,17.6,1,3,3,2,30.4,0
20.2,90.4,7.9,21.7,2,1,1,1,19.2,0
19.6,91.7,16.2,19.3,1,2,3,3,34.5,0
42.9,28.5,26.4,41.8,1,2,1,2,54.1,1
19.1,40.2,10.5,17.1,2,2,1,3,18.1,0
24.2,74.2,6.6,26.3,1,1,1,3,28.0,0
25.0,93.2,6.3,29.5,2,1,1,2,36.7,1
36.4,18.7,4.5,35.3,2,1,1,2,46.2,1
21.0,33.2,7.8,19.0,1,1,3,2,23.0,0
25.6,81.6,15.6,27.4,1,1,1,2,25.3,0
27.0,79.3,22.1,28.0,2,1,1,2,29.2,0
40.4,73.4,21.3,50.4,1,1,2,2,71.2,2
36.8,84.4,10.0,48.1,2,2,2,1,73.4,2
30.1,77.0,13.0,34.4,1,1,3,2,48.8,1
28.0,82.8,10.8,32.2,2,1,1,2,40.6,1
36.6,48.3,11.9,40.0,1,2,1,2,48.5,1
43.5,70.8,7.3,55.5,3,2,3,3,100.0,3
38.0,42.0,20.5,39.2,2,2,2,2,66.6,2
44.4,61.1,31.3,53.0,2,1,1,3,81.1,3
45.7,27.1,5.4,49.5,2,1,2,2,74.2,2
46.0,91.1,26.6,58.0,2,1,1,3,89.3,3
33.0,49.3,24.1,32.5,1,2,1,2,40.2,1
26.9,52.6,23.1,24.9,2,2,2,2,39.4,1
43.8,68.9,18.5,55.8,1,3,2,1,87.6,3
31.9,17.3,2.8,30.0,3,1,1,2,45.0,1
18.1,22.6,19.7,16.1,2,1,2,2,20.6,0
34.7,26.2,26.2,32.7,2,1,3,3,57.1,1
41.0,77.6,16.6,53.0,1,2,3,2,89.0,3
47.7,65.6,14.8,59.7,2,1,2,3,100.0,3
22.2,89.5,30.4,20.2,2,3,1,2,30.1,0
35.2,55.5,23.9,36.9,3,1,2,2,60.5,1
31.8,64.6,16.9,34.5,2,1,3,2,58.1,1
27.9,63.0,3.1,31.1,3,1,1,2,47.1,1
39.6,60.4,11.0,47.8,2,2,1,2,73.1,2
26.2,36.8,17.7,24.2,2,3,2,2,41.9,1
21.0,18.6,20.6,19.0,2,1,2,3,24.0,0
43.9,54.5,9.1,54.3,1,1,2,1,74.4,2
37.6,62.2,23.7,42.2,2,1,1,3,61.7,2
22.8,87.9,7.0,25.5,2,3,3,3,54.9,1
19.0,92.2,30.9,17.0,2,1,1,3,18.0,0
41.1,35.6,31.5,40.1,3,1,1,1,57.8,1
20.2,19.9,17.8,18.2,3,1,3,3,41.2,1
21.0,88.7,14.6,21.4,1,2,1,2,19.6,0
24.1,25.8,25.3,22.1,2,1,3,1,30.9,0
22.1,87.5,24.1,21.1,1,3,2,3,35.5,0
22.0,57.7,30.1,20.0,1,1,2,2,16.2,0
41.2,63.6,34.0,47.0,2,2,2,2,75.1,2
25.2,78.1,4.6,28.5,3,1,2,1,43.4,1
47.6,24.8,21.1,48.4,1,1,1,2,60.4,1
25.1,88.6,9.2,28.6,1,2,2,2,36.4,1
29.7,47.5,10.4,30.2,1,1,1,2,24.8,0
20.3,26.1,14.0,18.3,2,3,3,2,39.6,1
34.3,71.4,11.1,40.8,2,3,2,2,66.0,2
35.9,93.5,3.0,47.9,1,3,2,2,77.5,2
31.5,90.1,32.3,34.9,1,1,2,3,48.4,1
37.1,21.9,7.2,36.2,2,2,1,2,50.5,1
25.8,84.9,17.7,27.6,2,1,3,2,43.5,1
18.2,80.5,18.8,16.2,3,1,1,1,17.5,0
39.0,50.6,28.7,41.0,3,1,2,3,71.6,2
38.2,94.1,28.5,49.4,1,1,1,2,63.3,2
23.1,55.1,5.7,23.1,1,2,1,2,18.7,0
34.7,37.7,19.7,33.7,2,3,2,2,59.8,1
36.2,62.6,3.1,44.0,1,1,2,2,57.8,1
29.2,77.5,25.2,30.6,3,1,1,3,47.9,1
41.2,30.5,33.9,39.2,3,3,1,2,66.4,2
18.2,89.4,11.5,18.1,2,3,1,2,22.1,0
47.4,62.9,17.3,59.4,1,1,2,3,93.6,3
36.7,87.8,25.5,45.6,1,1,2,3,67.0,2
21.8,76.0,27.1,19.8,1,2,1,2,14.9,0
44.5,25.3,3.2,47.6,1,2,2,2,69.3,2
18.7,32.8,13.4,16.7,3,2,2,1,29.5,0
35.6,24.2,6.8,34.9,1,2,2,2,48.3,1
25.5,88.4,9.9,29.1,2,2,1,3,38.0,1
45.4,77.7,21.5,57.4,1,2,2,2,86.9,3
35.3,73.9,29.5,39.5,2,1,2,2,57.8,1
36.2,58.5,2.5,43.3,1,1,1,2,51.7,1
25.0,75.5,14.3,26.1,3,1,1,2,37.1,1
37.9,20.5,21.4,35.9,2,1,1,1,41.2,1
26.4,53.3,15.1,25.5,2,2,3,2,45.1,1
33.0,87.8,12.7,41.1,3,1,1,1,61.7,2
40.3,87.1,7.7,52.3,1,1,1,1,61.2,2
39.6,42.4,33.1,39.2,1,1,2,2,48.1,1
26.5,91.5,32.6,26.6,1,3,2,2,40.3,1
31.6,34.1,27.2,29.6,1,1,2,2,34.2,0
26.7,29.5,9.3,24.7,1,2,3,1,31.5,0
18.6,81.3,22.0,16.6,1,3,2,2,22.0,0
31.3,22.9,11.8,29.3,1,1,1,2,22.7,0
41.1,87.4,13.9,53.1,1,1,2,2,76.9,2
32.2,94.2,2.2,42.7,1,1,1,1,45.5,1
35.6,55.0,12.0,39.8,2,3,1,1,63.9,2
30.5,68.7,3.6,35.7,2,2,1,2,48.0,1
36.1,15.2,23.3,34.1,1,2,1,1,35.2,0
22.4,82.3,14.4,22.9,2,1,2,2,24.3,0
27.3,73.2,21.1,27.9,2,3,1,2,47.7,1
41.4,73.2,34.3,49.8,1,1,3,2,70.8,2
34.0,21.0,12.9,32.0,1,2,3,2,51.3,1
41.5,24.5,11.8,41.6,2,1,2,3,70.7,2
47.2,49.2,15.9,57.4,2,1,1,2,82.1,3
44.9,48.4,6.1,54.9,2,1,1,2,78.1,2
30.2,20.9,25.8,28.2,1,1,1,1,21.2,0
32.4,58.8,32.6,31.5,1,2,2,2,41.6,1
24.0,53.9,19.8,22.0,2,1,1,3,26.4,0
33.5,37.8,18.9,32.3,2,3,1,2,52.0,1
18.6,17.3,26.6,16.6,2,1,3,2,26.2,0
34.1,87.6,6.9,44.2,1,2,1,2,56.1,1
33.1,45.4,22.2,32.3,1,1,3,2,47.8,1
21.1,67.7,8.7,21.0,2,1,2,3,29.5,0
33.7,18.3,5.2,31.8,1,3,3,3,62.3,2
22.9,49.2,11.7,21.1,2,3,3,3,46.5,1
32.6,94.5,12.4,41.5,1,3,3,2,76.6,2
43.0,68.8,12.4,55.0,2,2,3,2,97.7,3
30.8,28.2,28.9,28.8,2,2,3,1,48.2,1
30.2,26.0,2.2,29.4,2,1,2,2,38.3,1
21.3,80.5,3.8,23.3,2,1,2,2,29.1,0
32.8,62.8,9.6,37.2,1,1,2,2,46.3,1
44.0,20.8,21.0,42.1,1,3,2,3,77.5,2
23.6,78.0,11.7,24.8,2,2,3,3,49.0,1
18.2,87.9,34.1,16.2,2,1,3,2,19.9,0
43.9,38.3,23.6,46.7,2,1,2,2,73.9,2
38.4,90.7,34.5,47.9,1,1,2,2,67.3,2
22.7,19.5,20.7,20.7,2,1,2,2,21.6,0
18.4,30.8,22.8,16.4,2,3,2,3,36.5,1
30.8,15.3,4.2,28.8,1,2,1,3,38.3,1
39.6,56.4,18.6,45.4,1,1,1,3,54.9,1
34.3,31.4,26.8,32.3,2,1,2,1,41.1,1
47.3,58.2,15.4,59.3,2,2,2,2,98.9,3
43.6,66.2,10.4,55.6,3,3,3,2,100.0,3
45.5,37.4,25.6,48.6,1,3,1,2,73.2,2
40.9,22.5,20.6,38.9,1,1,2,3,55.8,1
28.0,46.3,17.7,26.3,2,2,2,2,40.9,1
19.8,85.2,9.2,20.5,2,2,2,2,32.4,0
20.0,37.5,11.0,18.0,1,1,3,2,19.4,0
38.6,81.7,8.3,50.6,2,1,2,2,77.9,2
33.2,30.8,22.6,31.200000000000003,1,3,2,2,49.8,1
26.5,23.8,29.7,24.5,2,1,1,3,34.8,0
41.7,67.6,15.4,52.6,2,2,2,2,89.5,3
39.1,49.9,5.5,45.6,2,1,3,2,75.7,2
35.1,81.1,14.7,43.3,1,2,2,2,64.0,2
22.8,20.3,30.7,20.8,2,3,1,3,35.5,0
28.7,58.1,21.4,28.1,2,1,1,2,32.7,0
28.9,34.2,10.2,27.4,2,2,2,2,40.1,1
20.8,87.4,25.1,19.0,1,1,2,2,16.2,0
26.0,49.0,20.1,24.0,2,1,3,2,42.2,1
28.2,27.6,29.2,26.2,1,2,2,2,32.9,0
37.4,35.4,4.3,40.0,1,2,1,2,52.3,1
27.0,23.5,9.9,25.0,3,1,1,3,36.9,1
34.1,60.1,17.6,37.2,3,3,2,2,75.4,2
43.3,91.0,28.2,55.3,2,3,3,1,100.0,3
44.4,55.1,6.6,55.9,1,2,2,3,92.6,3
19.8,50.4,4.7,18.7,1,3,2,2,29.4,0
23.8,69.0,18.1,23.0,3,3,1,2,44.2,1
31.4,52.6,27.0,30.1,3,2,3,3,64.7,2
38.3,61.6,17.7,44.5,1,2,2,2,63.4,2
26.9,63.6,25.9,25.3,1,3,1,2,31.7,0
18.5,64.2,14.1,16.5,1,3,1,1,7.6,0
28.9,77.4,22.6,30.6,3,1,3,2,54.3,1
40.8,34.5,22.6,41.1,1,1,2,2,53.6,1
21.4,54.4,23.1,19.4,1,3,1,2,20.3,0
20.9,20.5,25.4,18.9,3,1,1,1,15.0,0
39.5,68.6,29.9,45.9,3,2,3,3,98.1,3
24.1,40.5,18.8,22.1,2,1,3,2,36.9,1
32.2,22.3,10.3,30.200000000000003,1,3,2,2,48.0,1
37.0,83.2,24.4,45.4,1,1,3,1,66.2,2
22.2,67.6,16.0,21.0,1,2,1,2,16.3,0
25.9,86.1,31.8,25.2,3,1,1,1,30.4,0
40.0,67.6,2.7,51.9,1,1,1,2,62.5,2
41.7,40.6,21.4,44.3,2,1,1,1,57.2,1
37.6,73.4,31.0,43.2,2,1,1,3,61.6,2
43.4,87.8,14.6,55.4,2,3,1,1,88.0,3
19.1,19.2,29.1,17.1,2,1,2,1,12.9,0
18.1,90.2,30.2,16.1,2,1,2,3,22.1,0
26.4,41.8,31.1,24.4,2,1,2,2,35.4,0
24.9,88.9,25.3,25.2,2,1,1,2,23.5,0
37.3,55.9,28.8,39.4,1,1,2,2,52.4,1
28.5,93.7,27.1,31.2,1,1,2,2,35.6,0
28.4,72.4,4.4,32.8,3,3,1,2,59.7,1
34.5,32.0,27.7,32.5,1,3,2,3,52.4,1
26.7,26.2,20.4,24.7,3,2,1,2,36.9,1
25.0,94.9,26.2,25.8,1,1,2,2,23.2,0
44.0,55.7,17.8,53.2,3,1,2,3,96.6,3
24.5,89.1,16.3,26.3,2,2,1,1,26.0,0
41.5,27.9,32.5,39.5,1,1,2,2,46.5,1
33.4,70.3,2.4,40.8,2,1,2,1,52.4,1
23.1,59.0,23.1,21.1,2,2,3,1,36.4,1
26.7,61.7,28.7,24.7,2,1,1,2,23.6,0
27.7,63.3,18.4,27.9,1,2,1,2,29.0,0
46.8,57.6,12.5,58.8,3,3,3,2,100.0,3
46.4,46.0,17.9,54.5,2,2,3,1,92.5,3
46.7,84.0,30.6,58.7,1,1,2,1,85.4,3
33.8,18.2,30.8,31.799999999999997,1,1,2,1,36.4,1
26.1,71.3,8.0,28.5,3,2,3,2,59.1,1
25.0,16.3,6.7,23.0,1,1,2,1,16.2,0
37.0,20.1,18.7,35.0,3,1,1,2,54.1,1
37.3,42.6,34.9,35.4,1,3,2,2,54.8,1
21.6,59.9,14.7,19.8,3,1,3,2,39.6,1
25.9,28.8,14.7,23.9,2,1,2,2,30.8,0
28.9,52.6,28.2,26.9,2,3,2,2,50.9,1
42.2,76.0,12.1,54.2,3,3,1,2,95.6,3
41.3,54.7,3.6,50.8,1,3,2,2,81.1,3
24.6,41.4,4.2,24.0,1,1,2,2,28.4,0
42.7,43.3,30.8,44.8,1,2,1,1,53.1,1
24.9,90.2,13.7,27.6,2,1,1,2,34.2,0
32.8,49.7,14.9,34.0,1,1,1,3,39.9,1
33.7,15.4,18.8,31.700000000000003,2,1,2,2,42.0,1
41.1,63.8,9.2,51.7,3,1,1,3,83.6,3
28.1,57.8,13.7,28.7,2,2,1,1,34.7,0
47.8,17.6,7.8,48.7,1,1,2,1,60.3,1
45.5,75.7,27.0,57.5,2,2,2,3,100.0,3
32.7,26.4,34.1,30.700000000000003,1,2,3,2,48.1,1
34.9,17.3,15.9,32.9,1,3,1,1,38.8,1
22.0,70.8,2.2,23.7,3,1,1,2,30.4,0
44.5,26.1,17.3,45.1,1,2,2,2,68.9,2
24.7,54.3,30.3,22.7,2,1,2,2,29.6,0
37.7,61.1,11.1,44.6,3,1,1,2,69.7,2
25.9,59.1,29.7,23.9,1,1,2,1,19.9,0
24.7,30.4,25.6,22.7,1,1,3,2,28.2,0
40.7,93.1,28.3,52.7,3,2,2,2,99.7,3
45.7,42.5,13.8,52.9,2,1,2,1,79.6,2
40.9,25.9,8.2,41.9,3,1,1,2,57.5,1
22.2,21.9,12.5,20.2,2,3,2,2,41.7,1
40.4,75.9,10.5,52.4,1,2,1,2,77.9,2
37.7,46.4,2.5,43.2,2,1,2,1,65.0,2
43.0,34.2,28.1,43.2,1,2,1,1,51.2,1
27.3,17.6,12.9,25.3,2,2,1,3,31.2,0
45.4,71.3,15.8,57.4,1,3,3,3,100.0,3
42.8,57.5,20.3,51.0,3,1,1,3,89.7,3
37.7,67.0,3.9,47.3,1,3,2,2,77.6,2
23.3,72.8,5.5,25.1,1,1,2,2,23.7,0
32.0,63.5,4.1,37.1,2,1,1,2,47.1,1
33.6,71.6,23.3,37.3,1,3,1,3,62.0,2
20.5,18.1,23.6,18.5,1,3,2,1,18.5,0
30.2,69.7,5.8,34.9,2,1,1,3,46.7,1
46.8,79.7,32.0,58.8,1,1,1,2,78.0,2
19.6,55.3,9.5,17.9,2,1,2,2,18.9,0
35.0,21.0,12.6,33.0,1,1,2,1,35.3,0
33.4,51.1,2.0,37.7,2,1,2,2,55.7,1
39.9,44.9,8.5,45.1,1,1,1,3,63.1,2
29.3,79.6,10.1,34.0,2,2,3,2,62.0,2
27.3,42.7,3.8,27.7,2,2,2,2,43.8,1
26.2,63.4,25.7,24.3,1,1,2,2,27.7,0
26.9,20.5,25.5,24.9,1,2,2,1,27.1,0
34.5,25.6,7.7,33.6,1,2,1,2,39.9,1
29.3,23.0,12.2,27.3,1,1,2,2,27.6,0
18.9,59.0,8.5,17.5,2,3,2,2,32.5,0
39.7,66.0,9.3,49.6,3,1,2,2,89.9,3
32.4,34.6,14.6,31.1,1,2,2,2,44.6,1
32.6,53.6,3.5,36.6,1,1,1,2,39.7,1
45.4,51.5,16.3,54.8,1,1,2,2,71.8,2
38.1,82.0,12.6,49.6,1,1,2,1,67.2,2
40.6,64.8,28.4,47.3,1,1,1,2,60.5,1
22.3,46.6,13.2,20.3,3,2,2,2,38.4,1
38.5,24.3,26.9,36.5,2,1,1,2,49.0,1
35.5,47.1,6.4,39.2,2,3,3,2,77.3,2
28.9,31.6,5.2,28.0,2,3,2,2,50.6,1
47.8,28.3,6.6,52.8,2,3,2,2,93.9,3
26.9,46.3,14.6,25.5,2,1,1,2,27.1,0
38.4,20.7,17.1,36.4,2,2,1,2,50.6,1
24.8,63.1,34.7,22.8,2,1,3,2,37.1,1
18.8,35.0,12.3,16.8,2,2,2,3,30.4,0
34.5,77.4,9.6,42.6,1,2,2,2,61.5,2
37.2,47.1,9.5,41.2,3,2,2,1,74.9,2
39.2,90.8,5.7,51.2,2,1,1,2,71.5,2
24.7,20.2,32.0,22.7,1,2,2,2,28.8,0
21.8,27.6,17.8,19.8,2,1,2,2,24.6,0
35.5,94.1,15.2,46.4,1,3,1,2,64.8,2
39.8,67.5,29.5,46.3,2,1,2,2,68.1,2
19.7,27.9,30.7,17.7,1,1,1,3,11.3,0
28.7,74.0,20.2,30.4,2,1,3,3,47.1,1
31.0,54.4,22.9,30.6,2,3,2,2,55.0,1
24.0,22.5,21.7,22.0,3,1,1,3,41.1,1
40.3,75.3,5.4,52.3,2,2,1,3,84.7,3
43.2,31.9,30.1,42.5,2,2,3,1,72.1,2
33.9,90.8,25.0,40.8,1,1,3,2,57.4,1
23.7,69.7,7.7,24.9,1,3,2,2,37.7,1
21.6,82.0,4.5,23.7,2,2,1,1,25.5,0
36.1,19.5,17.7,34.1,1,1,1,2,32.2,0
28.0,33.0,24.9,26.0,3,3,1,2,43.8,1
21.7,53.5,11.2,20.1,2,2,1,3,25.6,0
41.3,86.4,5.5,53.3,3,1,2,2,89.3,3
20.0,74.1,34.4,18.0,3,1,2,2,32.6,0
23.4,89.8,29.0,22.3,3,2,2,1,35.9,0
35.1,35.9,10.5,35.7,3,2,2,2,63.5,2
20.8,46.2,27.6,18.8,2,1,2,2,18.5,0
28.1,91.6,3.5,34.9,2,2,1,3,56.6,1
35.4,52.2,22.8,36.8,3,1,3,2,71.4,2
31.8,65.9,31.4,31.9,1,3,3,2,53.1,1
33.2,20.3,8.8,31.200000000000003,3,1,3,2,57.4,1
32.4,33.1,11.7,31.4,1,3,1,2,41.3,1
37.4,73.8,33.2,42.5,1,2,3,3,74.7,2
30.4,88.0,8.1,37.4,1,1,3,1,53.4,1
34.3,66.9,12.2,39.8,1,1,3,3,62.8,2
38.0,27.6,11.2,37.8,3,2,1,2,66.3,2
31.2,43.1,31.5,29.2,1,2,2,2,40.7,1
26.2,64.0,21.0,25.3,1,1,1,2,17.8,0
39.2,86.8,17.4,51.2,1,3,1,3,85.5,3
36.7,55.7,29.2,38.3,1,1,3,2,55.3,1
18.8,31.0,14.6,16.8,2,1,2,3,29.0,0
25.3,45.6,14.6,23.3,2,3,2,1,37.9,1
23.0,42.8,9.6,21.1,1,2,1,1,13.5,0
23.8,69.1,29.6,21.8,2,2,1,2,21.9,0
36.9,26.9,2.1,38.0,2,1,2,2,57.6,1
38.2,58.1,9.6,45.1,1,1,1,3,63.0,2
40.1,45.5,31.8,41.0,1,1,2,3,59.0,1
25.5,60.0,14.7,25.1,2,1,1,1,19.3,0
26.1,42.2,29.5,24.1,2,1,3,3,39.1,1
42.2,94.1,22.1,54.2,3,3,3,3,100.0,3
25.5,49.2,31.8,23.5,3,1,1,2,35.0,0
30.1,18.6,17.1,28.1,3,2,1,2,48.0,1
41.9,42.2,6.5,47.9,2,1,3,3,85.6,3
30.1,45.2,33.8,28.1,2,2,2,2,40.8,1
18.5,71.1,17.1,16.5,3,2,3,3,42.6,1
43.4,64.7,32.0,51.9,1,3,1,2,78.4,2
41.9,91.1,32.8,53.9,2,1,2,2,82.6,3
37.6,21.1,26.0,35.6,2,1,1,2,45.6,1
26.8,60.0,25.9,24.8,1,1,1,3,19.5,0
31.0,56.4,2.6,34.8,3,3,1,3,66.0,2
37.4,77.5,15.5,46.7,2,2,1,2,75.1,2
40.5,36.1,7.9,44.0,2,1,3,2,75.1,2
23.0,41.5,16.7,21.0,1,1,1,1,8.6,0
34.2,84.7,35.0,38.4,2,1,1,3,50.9,1
33.4,78.2,22.8,38.2,2,1,2,2,56.5,1
34.8,19.1,14.7,32.8,1,1,1,3,34.1,0
18.7,21.4,27.2,16.7,2,2,2,1,19.9,0
18.0,38.5,32.4,16.0,3,1,3,2,28.0,0
31.8,56.9,27.0,31.3,1,1,1,1,27.8,0
24.5,39.3,11.3,22.5,2,1,2,2,26.7,0
40.4,72.5,9.7,52.4,2,2,1,2,78.5,2
32.3,82.4,31.8,35.2,2,1,1,2,44.9,1
26.4,43.6,17.2,24.4,2,2,3,2,47.1,1
27.4,18.3,22.3,25.4,3,3,2,3,57.4,1
25.9,54.7,27.5,23.9,1,1,1,2,15.0,0
28.0,62.0,30.0,26.0,2,1,1,3,35.3,0
18.8,75.3,9.9,18.3,1,1,2,1,7.9,0
44.0,48.7,13.7,51.9,1,1,1,1,60.6,1
27.5,52.7,8.9,28.1,2,1,2,2,37.7,1
43.5,74.1,28.3,55.5,1,1,2,2,78.9,2
26.7,36.1,10.1,24.9,3,3,2,2,52.6,1
45.4,84.2,6.3,57.4,2,3,2,3,100.0,3
38.1,16.1,33.6,36.1,1,1,3,2,55.3,1
42.4,61.8,26.9,50.2,1,1,1,2,64.7,2
35.9,60.4,26.3,38.5,3,3,1,1,67.1,2
40.5,50.8,32.7,42.8,2,1,2,2,62.7,2
30.8,22.4,23.2,28.8,2,2,2,2,42.2,1
30.0,67.1,27.8,30.0,1,3,2,1,41.4,1
29.2,25.7,15.3,27.2,3,2,1,2,47.2,1
39.0,70.3,2.1,50.7,1,2,2,3,83.5,3
43.7,40.2,29.7,45.8,2,2,2,3,81.8,3
20.0,85.1,19.6,18.7,1,1,1,3,11.6,0
24.4,62.3,5.0,25.7,2,2,1,2,32.2,0
21.8,30.0,22.0,19.8,1,1,3,3,29.3,0
23.0,72.8,27.8,21.0,2,1,1,1,16.7,0
40.6,47.5,12.2,46.1,3,1,1,2,69.7,2
47.1,88.5,4.5,59.1,2,1,1,2,86.3,3
30.6,40.5,28.9,28.6,1,3,3,2,56.1,1
28.9,28.4,5.9,27.5,2,1,3,3,52.2,1
27.1,85.9,28.2,27.8,1,1,3,3,42.8,1
27.9,79.6,29.7,28.0,3,1,2,2,47.4,1
46.3,22.8,9.3,48.2,2,3,1,3,87.2,3
41.0,73.6,34.8,49.0,3,1,1,2,76.6,2
47.5,28.8,32.2,47.5,1,2,1,2,68.0,2
43.2,93.2,30.0,55.2,3,2,1,1,87.8,3
23.8,22.3,4.9,21.8,2,1,1,2,22.4,0
37.2,44.0,30.0,36.5,3,1,1,1,49.2,1
31.2,22.0,25.5,29.2,3,2,3,2,61.5,2
36.4,39.2,27.3,34.9,1,1,3,2,49.4,1
47.6,39.3,27.8,52.3,2,1,2,1,74.6,2
46.2,83.6,21.7,58.2,1,1,1,1,69.4,2
21.1,48.5,5.5,20.0,2,1,2,2,20.9,0
20.8,19.7,26.9,18.8,3,2,2,1,29.8,0
40.2,47.4,6.7,46.5,3,3,1,1,78.1,2
42.3,43.5,23.1,45.7,1,2,3,2,73.8,2
33.9,65.5,18.4,37.7,2,2,2,1,57.4,1
35.1,26.1,28.4,33.1,2,3,2,2,59.4,1
31.7,71.3,7.2,37.3,1,3,2,3,60.6,1
26.0,42.2,18.3,24.0,1,3,2,3,41.2,1
26.9,29.9,25.7,24.9,1,2,2,3,37.3,1
37.3,71.5,6.9,46.9,2,2,1,2,70.9,2
41.7,81.5,10.7,53.7,2,1,1,2,77.8,2
31.5,79.4,24.9,34.7,2,1,2,1,47.5,1
47.2,61.8,12.9,59.2,1,2,1,1,77.6,2
29.7,65.2,13.7,32.0,3,1,2,2,55.6,1
44.4,42.8,25.0,48.6,3,2,3,1,89.9,3
29.7,91.7,15.8,35.2,1,3,3,1,57.9,1
39.8,30.5,14.6,40.3,3,1,2,2,68.7,2
31.4,85.6,26.9,35.1,2,1,1,2,44.0,1
43.7,56.7,28.3,50.9,2,2,2,3,86.2,3
35.1,39.6,21.4,34.3,2,1,3,2,58.1,1
31.2,59.9,21.4,32.0,3,3,2,2,64.7,2
19.7,60.2,26.0,17.7,1,2,2,3,22.4,0
33.5,80.2,19.4,39.4,2,3,1,2,66.5,2
22.5,86.3,14.1,23.5,2,2,2,3,43.8,1
39.5,87.1,27.1,50.8,1,1,1,2,68.6,2
31.1,55.8,13.3,32.8,2,1,3,2,56.6,1
33.1,63.9,15.2,36.8,1,2,2,2,49.9,1
26.4,41.0,21.0,24.4,1,1,1,2,18.6,0
28.3,78.0,12.9,31.7,2,3,2,2,55.8,1
34.1,51.6,11.1,37.0,3,1,2,3,63.3,2
45.9,49.3,12.7,55.7,1,2,1,2,82.3,3
32.8,35.6,9.4,32.8,2,1,1,2,40.1,1
44.6,63.9,16.5,56.6,2,1,2,3,91.8,3
19.5,91.4,13.6,19.7,2,1,3,2,30.3,0
40.8,41.2,17.7,43.8,2,1,1,1,55.1,1
26.4,58.3,26.6,24.4,1,2,1,2,19.5,0
33.6,35.3,23.6,31.6,1,1,2,2,35.4,0
19.0,15.6,8.7,17.0,3,2,1,3,32.0,0
25.3,78.6,19.4,25.9,2,2,1,2,31.3,0
25.8,48.3,2.5,26.6,1,1,1,2,15.9,0
45.9,81.0,15.3,57.9,2,1,1,2,86.7,3
24.2,89.0,30.1,23.2,1,2,1,2,19.2,0
28.5,50.6,22.7,26.6,2,3,1,1,31.0,0
47.4,85.4,33.3,59.4,3,2,3,2,100.0,3
43.8,68.9,17.0,55.8,3,2,1,1,87.4,3
23.5,35.8,33.1,21.5,1,1,2,2,16.1,0
36.3,81.6,29.4,42.8,3,1,2,2,74.3,2
35.1,23.0,18.7,33.1,2,1,1,2,39.4,1
41.8,63.3,7.5,53.2,1,1,3,2,80.4,2
23.3,75.7,27.1,21.3,2,2,2,2,29.5,0
29.4,40.5,31.6,27.4,2,1,1,2,30.9,0
37.5,71.7,23.1,44.2,1,3,2,2,68.9,2
30.3,60.1,33.4,28.3,2,3,1,2,43.6,1
44.9,54.0,33.2,51.4,2,1,1,2,70.8,2
47.8,68.1,5.6,59.8,3,2,2,3,100.0,3
41.0,64.2,10.7,51.3,2,3,2,2,90.4,3
46.3,52.5,18.5,56.4,2,1,1,2,82.3,3
39.9,54.0,5.1,47.9,2,3,1,2,78.1,2
43.8,57.9,33.9,50.3,1,1,2,2,68.9,2
41.6,81.9,18.0,53.6,2,3,1,2,87.6,3
22.7,86.8,19.5,22.8,3,2,1,1,28.6,0
23.0,32.1,26.3,21.0,2,2,2,2,29.5,0
42.2,94.8,16.7,54.2,2,1,3,2,92.6,3
32.7,79.7,29.1,36.0,1,1,2,2,37.1,1
33.5,32.3,33.0,31.5,1,2,1,2,31.8,0
23.7,81.0,5.3,26.5,1,1,2,2,28.4,0
40.5,90.2,17.2,52.5,2,1,1,2,75.4,2
39.0,29.2,19.5,37.9,1,1,3,1,49.8,1
42.3,33.9,20.1,43.7,2,2,2,2,69.9,2
28.6,30.8,16.1,26.6,3,1,2,2,41.0,1
32.7,51.4,6.4,35.8,2,1,1,2,44.6,1
42.0,80.6,26.9,54.0,2,1,1,2,79.6,2
32.8,39.8,22.3,31.0,2,3,3,2,61.3,2
39.4,73.2,15.7,49.5,2,3,3,2,97.3,3
41.0,92.9,24.0,53.0,2,3,2,2,94.6,3
28.9,65.3,29.8,27.7,2,1,3,2,46.7,1
46.5,68.6,9.8,58.5,2,3,3,2,100.0,3
42.0,26.3,18.7,41.4,2,1,3,1,65.5,2
46.7,78.7,7.5,58.7,1,2,1,1,75.8,2
29.3,88.9,21.3,33.1,2,2,3,1,53.4,1
27.2,93.1,27.0,29.0,2,1,2,2,42.8,1
29.2,32.2,14.4,27.2,3,1,3,1,50.1,1
34.0,83.0,31.9,38.3,1,1,3,1,53.0,1
47.0,70.0,6.8,59.0,1,3,2,1,90.5,3
46.5,49.3,11.9,56.9,1,2,1,2,79.5,2
20.4,45.6,6.4,18.8,1,1,2,2,13.5,0
19.8,22.8,8.1,17.8,1,1,1,1,5.0,0
33.2,85.3,15.0,40.6,1,3,1,2,61.4,2
